index	Dominant_Topic	Perc_Contribution	Topic_Keywords	0
1600	13.0	0.2054000049829483	موقع, جامعة, عام, رئيس, مرتبط, ذاته, وأكد, توقف, سابقا, دين	['وكان', 'أحد', 'الأهداف', 'الرئيسية', 'للدراسة', 'هو', 'تحديد', 'أي', 'تلف', 'في', 'شبكية', 'العين', 'يمكن', 'أن', 'يرتبط', 'ارتباطًا', 'مباشرًا', 'بمرض', 'ألزهايمر', 'بمعزل', 'عن', 'الانخفاض', 'الإدراكي', 'العام', 'المرتبط', 'بتقدم', 'العمر']
1601	24.0	0.13249999284744263	اجتماعي, كامل, نتيجة, طفل, مدير, نفسية, مقرر, عامة, طاقة, قيام	['تمكنت', 'مجموعة', 'مكونة', 'من', 'باحثين', 'مغاربة', 'من', 'كلية', 'العلوم', 'بجامعة', 'عبد', 'المالك', 'السعدي', 'بتطوان', 'وإسبان', 'من', 'جامعة', 'ألكالا', 'هيناريس', 'بضواحي', 'مدريد', 'من', 'اكتشاف', 'علاج', 'فعال', 'لسرطان', 'البروستات', 'في', 'مراحله', 'المتقدمة', 'انطلاقا', 'من', 'قشور', 'وبقايا', 'الحوامض']
1602	32.0	0.11029999703168869	أخرى, عملية, وأشار, رؤية, رجال, يعرف, مكان, معروفة, مكون, تحقيق	['وقال', 'الباحث', 'محمد', 'أمين', 'العمراني', 'الذي', 'قاد', 'الجانب', 'المغربي', 'في', 'المجموعة', 'البحثية', 'إن', 'قشور', 'الحوامض', 'تمر', 'عبر', 'عملية', 'تقطير', 'مائي', 'للحصول', 'على', 'زيوت', 'أساسية', 'والتي', 'تعتبر', 'مكوناتها', 'الكيمائية', 'غنية', 'جدا', '(حوالي', 'في', 'المائة)', 'بمادة', 'الليمونين', 'كما', 'تعتبر', 'مادة', 'طبيعية', 'في', 'المائة']
1603	0.0	0.13109999895095825	وأضاف, ولايات_المتحدة, أمريكية, حصول, عملي, حاجة, دولية, أهمية, جيدة, إشارة	['وأضاف', 'السيد', 'العمراني', 'في', 'تصريح', 'لوكالة', 'المغرب', 'العربي', 'للأنباء', 'أنه', 'يتم', 'إخضاع', 'الليمونين', 'إثر', 'ذلك', 'لتحول', 'كيمائي', 'بسيط', 'لاستخراج', 'مشتقات', 'قابلة', 'للذوبان', 'في', 'الماء', 'أي', 'في', 'وسط', 'فيزيولوجي', 'وبالتالي', 'إمكانية', 'ذوبانها', 'في', 'الدم', 'لافتا', 'إلى', 'أنه', 'علاج', 'فعال', 'لمكافحة', 'سرطان', 'البروستات', 'خاصة', 'وأن', 'الذوبان', 'كان', 'دوما', 'عائقا', 'أمام', 'فعالية', 'الأدوية', 'المضادة', 'للسرطان']
1604	28.0	0.17790000140666962	مادة, تعرف, ثلاثاء, عالمي, مشيرا, وزارة, سنة, حيوية, بلاغ, بديل	['وتابع', 'الباحث', 'أن', 'ثاني', 'أهم', 'شيء', 'في', 'هذا', 'الاكتشاف', 'يتمثل', 'في', 'كون', 'الجزيئات', 'المستخلصة', 'تحد', 'من', 'تطور', 'وانتقال', 'الورم', 'الخبيث', 'مشيرا', 'إلى', 'أن', 'الجزئيات', 'انتقائية', 'ولا', 'تهاجم', 'سوى', 'الخلايا', 'المصابة']
1605	5.0	0.14949999749660492	مرضى, منتج, تشغيل, شهر, أشهر, دقيقة, وأشارت, خطوة, حدود, دورة	['وقال', 'الدكتور', 'العمراني', 'إن', 'هذا', 'الاكتشاف', 'من', 'شأنه', 'أن', 'يجنب', 'المرضى', 'خاصة', 'أولئك', 'الذين', 'لا', 'يتوفرون', 'على', 'موارد', 'مالية', 'مهمة', 'الآثار', 'الجانبية', 'الكبيرة', 'للعلاج', 'الكيمائي', 'الذي', 'يهاجم', 'كل', 'الخلايا', 'دون', 'استثناء']
1606	3.0	0.11490000039339066	أدوية, كثير, أولى, مشارك, أمر, مصدر, مائة, مركز, يقول, مؤسسة	['وشدد', 'على', 'أن', 'الأمر', 'يتعلق', 'بثمرة', 'عمل', 'مشترك', 'للمجموعة', 'المغربية', 'بمختبر', 'الكيمياء', 'العضوية', 'بكلية', 'العلوم', 'بتطوان', 'المكونة', 'من', 'أستاذة', 'باحثين', 'و', 'طلبة', 'دكتوراه', 'حصلت', 'إحداهم', 'مؤخرا', 'على', 'درجة', 'الدكتوراه', 'ومجموعة', 'إسبانية', 'يقودها', 'الدكتور', 'توماس', 'كوينكا', 'مضيفا', 'أن', 'براءة', 'هذا', 'الاختراع', 'وضعت', 'لدى', 'الهيئات', 'المعنية', 'بإسبانيا']
1607	24.0	0.16519999504089355	اجتماعي, كامل, نتيجة, طفل, مدير, نفسية, مقرر, عامة, طاقة, قيام	['وخلص', 'إلى', 'أن', 'المرحلة', 'المقبلة', 'هي', 'الأكثر', 'صعوبة', 'موضحا', 'أن', 'الكرة', 'الآن', 'موجودة', 'بين', 'يدي', 'المختبرات', 'الصيدلية', 'لتصنيع', 'الدواء', 'على', 'نطاق', 'صناعي', 'وتسويق', 'هذا', 'العلاج']
1608	4.0	0.1703999936580658	كشفت, منتخب, تقارير_إعلامية, فرنسي, منافس, هيرفي_رونار, منتخب_المغربي, يمكنه, لمسافة, وليفايس	['كشفت', 'مراجعة', 'بحثية', 'أن', 'الإصابة', 'بالسكري', 'خلال', 'الحمل', 'تزيد', 'التعرض', 'لمتاعب', 'في', 'القلب', 'خلال', 'عشرة', 'أعوام', 'بعد', 'الولادة']
1609	11.0	0.1940000057220459	جديدة, شركة, مقارنة, وأوضحت, تعا, لمدة, مجموع, نجاح, وطنية, جمعة	['وبينما', 'يرتبط', 'ما', 'يطلق', 'عليه', 'سكري', 'الحمل', 'منذ', 'أمد', 'طويل', 'بزيادة', 'احتمال', 'الإصابة', 'بأمراض', 'القلب', 'في', 'وقت', 'لاحق', 'فإن', 'بعض', 'الأبحاث', 'السابقة', 'تشير', 'إلى', 'أن', 'هذا', 'الاحتمال', 'قد', 'يعتمد', 'على', 'تطور', 'الحالة', 'إلى', 'النوع', 'الثاني', 'من', 'السكري', 'الذي', 'يستمر', 'بعد', 'الولادة']
1610	8.0	0.17509999871253967	تقنية, وجود, تحديد, فيديوه, جاري, يذكر, غاية, جنسية, مخصصة, مرحلة	['وفحص', 'الباحثون', 'بيانات', 'من', 'تسع', 'دراسات', 'شملت', 'نحو', 'مليون', 'أم', 'وفي', 'المجمل', 'تعرضت', 'نحو', 'ثمانية', 'آلاف', 'امرأة', 'لديهن', 'تاريخ', 'من', 'الإصابة', 'بسكري', 'الحمل', 'إلى', 'مشكلات', 'في', 'القلب', 'تشمل', 'أزمات', 'وسكتات', 'قلبية', 'إلى', 'جانب', 'أكثر', 'من', 'ألف', 'امرأة', 'لم', 'يعانين', 'من', 'سكري', 'الحمل']
1611	13.0	0.20980000495910645	موقع, جامعة, عام, رئيس, مرتبط, ذاته, وأكد, توقف, سابقا, دين	['وقال', 'الدكتور', 'رافي', 'رتناكاران', 'من', 'جامعة', 'تورنتو', 'الذي', 'رأس', 'فريق', 'البحث', 'تظهر', 'هذه', 'الدراسة', 'أن', 'النساء', 'المصابات', 'بسكري', 'الحمل', 'تصل', 'فرص', 'إصابتهن', 'بمتاعب', 'في', 'القلب', 'إلى', 'مثلي', 'غيرهن', 'من', 'النساء']
1612	0.0	0.186599999666214	وأضاف, ولايات_المتحدة, أمريكية, حصول, عملي, حاجة, دولية, أهمية, جيدة, إشارة	['وأضاف', 'لا', 'تعتمد', 'زيادة', 'احتمالات', 'الإصابة', 'على', 'النوع', 'الثاني', 'من', 'السكري', 'الفرق', 'في', 'نسبة', 'الخطورة', 'بين', 'النساء', 'المصابات', 'بسكري', 'الحمل', 'وغيرهن', 'يظهر', 'خلال', 'عشر', 'سنوات', 'من', 'الولادة']
1613	11.0	0.1940000057220459	جديدة, شركة, مقارنة, وأوضحت, تعا, لمدة, مجموع, نجاح, وطنية, جمعة	['وحتى', 'بعدما', 'فحص', 'الباحثون', 'المصابات', 'فقط', 'بالنوع', 'الثاني', 'من', 'السكري', 'بعد', 'الحمل', 'اكتشفوا', 'أن', 'سكري', 'الحمل', 'يرتبط', 'بزيادة', 'احتمال', 'الإصابة', 'بمتاعب', 'خطيرة', 'في', 'القلب', 'بنسبة', 'بالمئة']
1614	11.0	0.07370000332593918	جديدة, شركة, مقارنة, وأوضحت, تعا, لمدة, مجموع, نجاح, وطنية, جمعة	['وخلص', 'الباحثون', 'إلى', 'أن', 'المصابات', 'بسكري', 'الحمل', 'قد', 'يحتجن', 'إلى', 'فحوصات', 'دورية', 'للقلب', 'حتى', 'في', 'سن', 'صغيرة', 'نسبيا']
1615	11.0	0.15129999816417694	جديدة, شركة, مقارنة, وأوضحت, تعا, لمدة, مجموع, نجاح, وطنية, جمعة	['يبدو', 'أن', 'موقع', 'يوتيوب', 'التابع', 'لشركة', 'غوغل', 'الأميركية', 'تهمه', 'صحتك', 'البدنية', 'والنفسية', 'لذلك', 'سيقدم', 'لك', 'ميزة', 'جديدة', 'تجعلك', 'تعيد', 'النظر', 'في', 'عدد', 'الساعات', 'التي', 'تقضيها', 'في', 'مشاهدة', 'مقاطع', 'الفيديو']
1616	13.0	0.2257000058889389	موقع, جامعة, عام, رئيس, مرتبط, ذاته, وأكد, توقف, سابقا, دين	['وقال', 'موقع', 'ماشابل', 'إن', 'يوتيوب', 'ثاني', 'أكبر', 'موقع', 'في', 'العالم', 'من', 'حيث', 'عدد', 'الزوار', 'سيضيف', 'خاصية', 'جديدة', 'على', 'أنظمة', 'آي', 'أو', 'إس', 'و', 'أندرويد', 'تهدف', 'إلى', 'حساب', 'عدد', 'الساعات', 'التي', 'تقضيها', 'في', 'مشاهدة', 'الفيديوهات', 'على', 'جهازك']
1617	0.0	0.1307000070810318	وأضاف, ولايات_المتحدة, أمريكية, حصول, عملي, حاجة, دولية, أهمية, جيدة, إشارة	['وذكر', 'غوغل', 'بلوغ', 'أن', 'الهدف', 'من', 'الميزة', 'تقديم', 'فكرة', 'واضحة', 'وشاملة', 'عن', 'الوقت', 'الذي', 'تقضيه', 'في', 'يوتيوب', 'حتى', 'تكون', 'قادرا', 'على', 'اتخاذ', 'القرار', 'المناسب', 'بشأن', 'مدى', 'تأثير', 'الموقع', 'على', 'حياتك']
1618	3.0	0.17970000207424164	أدوية, كثير, أولى, مشارك, أمر, مصدر, مائة, مركز, يقول, مؤسسة	['ويمكنك', 'استخدام', 'الخاصية', 'من', 'خلال', 'تسجيل', 'الدخول', 'لحسابك', 'في', 'يوتيوب', 'ثم', 'الضغط', 'على', 'خصائص', 'الحساب', 'وبعدها', 'وقت', 'المشاهدة']
1619	32.0	0.1647000014781952	أخرى, عملية, وأشار, رؤية, رجال, يعرف, مكان, معروفة, مكون, تحقيق	['هذه', 'الصفحة', 'ستمكنك', 'من', 'معرفة', 'عدد', 'الدقائق', 'أو', 'الساعات', 'التي', 'قضيتها', 'في', 'مشاهدة', 'مقاطع', 'فيديو', 'يوتيوب', 'اليوم', 'والأمس', 'والأسبوع', 'الماضي', 'والمتوسط', 'اليومي']
1620	24.0	0.21070000529289246	اجتماعي, كامل, نتيجة, طفل, مدير, نفسية, مقرر, عامة, طاقة, قيام	['تعتزم', 'شركة', 'سامسونغ', 'إطلاق', 'إصدار', 'جديد', 'من', 'هاتف', 'غالاكسي', 'نوت', 'الشهر', 'المقبل', 'في', 'خطوة', 'تأتي', 'بالتزامن', 'مع', 'انتشار', 'تقارير', 'إعلامية', 'تتحدث', 'عن', 'توجه', 'العملاق', 'الكوري', 'لإلغاء', 'هذه', 'الفئة', 'من', 'الأجهزة']
1621	11.0	0.15129999816417694	جديدة, شركة, مقارنة, وأوضحت, تعا, لمدة, مجموع, نجاح, وطنية, جمعة	['وتفكر', 'سامسونغ', 'وفق', 'ما', 'نقلت', 'فوربس', 'عن', 'الموقع', 'الكوري', 'ذا', 'بيل', 'في', 'إلغاء', 'العلامة', 'التجارية', 'غالاكسي', 'نوت', 'بشكل', 'نهائي', 'وبأن', 'الشركة', 'تحضّر', 'لهذا', 'الأمر', 'منذ', 'أكثر', 'من', 'عام']
1622	15.0	0.15549999475479126	أنها, حالة, كان, أسباب, سيطرة, خروج, هلع, يمكنه, أوتوماتيك, أضيفت	['ومن', 'الأسباب', 'الكامنة', 'وراء', 'هذا', 'القرار', 'انخفاض', 'أرباح', 'بيع', 'الهاتف', 'بسبب', 'تأخير', 'دورات', 'الترقية', 'مع', 'احتفاظ', 'العملاء', 'بأجهزتهم', 'لفترة', 'أطول']
1623	11.0	0.22589999437332153	جديدة, شركة, مقارنة, وأوضحت, تعا, لمدة, مجموع, نجاح, وطنية, جمعة	['وأصدرت', 'سامسونغ', 'ثلاث', 'إعلانات', 'دعائية', 'تشويقية', 'جديدة', 'لهاتفها', 'المنتظر', 'غالاكسي', 'نوت', 'والذي', 'يفترض', 'أن', 'تكشف', 'النقاب', 'عنه', 'في', 'أغسطس', 'عبر', 'حدث', 'حيث', 'يعتمد', 'مصير', 'العلامة', 'التجارية', 'إلى', 'حد', 'كبير', 'على', 'رد', 'فعل', 'العملاء', 'على', 'الهاتف']
1624	11.0	0.13130000233650208	جديدة, شركة, مقارنة, وأوضحت, تعا, لمدة, مجموع, نجاح, وطنية, جمعة	['وكانت', 'معلومات', 'صادرة', 'عن', 'مواقع', 'تقنية', 'قد', 'أشارت', 'إلى', 'تعديل', 'جذري', 'في', 'الهاتف', 'القادم', 'يتمثل', 'بدمج', 'بطارية', 'بسعة', 'ميلي', 'أمبير', 'قادرة', 'على', 'الصمود', 'لمدة', 'ساعة', 'خلال', 'مشاهدة', 'الفيديو', 'بأعلى', 'سطوع', 'للشاشة', 'مما', 'يجعلها', 'أكبر', 'سعة', 'بطارية', 'تطرحها', 'الشركة', 'ضمن', 'أي', 'هاتف', 'ذكي', 'من', 'إنتاجها', 'كما', 'أنها', 'تشكل', 'تحسنا', 'كبيرا', 'بالنسبة', 'لبطارية', 'جهاز', 'العام', 'الماضي', 'غالاكسي', 'نوت', 'والذي', 'كان', 'يدعم', 'بطارية', 'بسعة', 'ميلي', 'أمبير']
1625	24.0	0.19329999387264252	اجتماعي, كامل, نتيجة, طفل, مدير, نفسية, مقرر, عامة, طاقة, قيام	['وبحسب', 'فوربس', 'فإن', 'إلغاء', 'العلامة', 'التجارية', 'قد', 'يكون', 'له', 'تأثير', 'سلبي', 'على', 'سامسونغ', 'والتي', 'كانت', 'تنافس', 'آيفون', 'عبر', 'سلسلة', 'الغالاكسي', 'نوت', 'فتقسيم', 'الإصدارات', 'بين', 'غالاكسي', 'نوت', 'وغلاكسي', 'إس', 'ساعد', 'الشركة', 'في', 'متابعة', 'التحسينات', 'التي', 'تطرأ', 'على', 'هذه', 'الإصدارات', 'في', 'فترات', 'قصيرة', 'لا', 'تتعدى', 'الستة', 'شهور', 'إلا', 'أن', 'اندماج', 'الاسمين', 'سيجعل', 'المستخدمين', 'مضطرين', 'للانتظار', 'لعام', 'كامل', 'من', 'أجل', 'معرفة', 'آخر', 'الإصدارات', 'والتحسينات', 'مما', 'قد', 'يؤدي', 'إلى', 'ابتعاد', 'الكثيرين', 'عن', 'هواتف', 'سامسونغ', 'والتوجه', 'إلى', 'أنواع', 'بديلة']
1626	11.0	0.15129999816417694	جديدة, شركة, مقارنة, وأوضحت, تعا, لمدة, مجموع, نجاح, وطنية, جمعة	['طرحت', 'تيكنو', 'موبيل', 'الشركة', 'الرائدة', 'في', 'للهواتف', 'المحمولة', 'آخر', 'ابتكاراتها', 'بالسوق', 'المغربية', 'ويتعلق', 'الأمر', 'بـ', 'وهو', 'هاتف', 'ذكي', 'يعد', 'الجهاز', 'الثاني', 'في', 'سلسلة', 'فيما', 'يجمع', 'ما', 'بين', 'قدرات', 'هاتف', 'ذكي', 'عالي', 'الطراز', 'مع', 'تجربة', 'المستخدم', 'وذلك', 'بفضل', 'أحدث', 'إصدار', 'من', 'نظام', 'غوغل', 'أندرويد']
1627	18.0	0.20669999718666077	جديد, تتضمن, مراحل, سواء, أخبار, متابع, متهم, مزاعم, محاكمة, تهم	['وقال', 'رشيد', 'جبري', 'المدير', 'العام', 'لشركة', 'المغرب', 'قائلا', 'في', 'نفتخر', 'بتقديم', 'هذا', 'الهاتف', 'الذكي', 'الجديد', 'الممتاز', 'وإضافة', 'إلى', 'كل', 'مزاياه', 'تم', 'تصميم', 'هذا', 'الجهاز', 'من', 'الجيل', 'الجديد', 'للإنتاجية', 'والأناقة', 'أولئك', 'الذين', 'سبق', 'لهم', 'استخدام', 'طرازات', 'أو', 'والذين', 'هم', 'على', 'دراية', 'بهذا', 'المزج', 'بين', 'قوة', 'الكاميرا', 'وأناقة', 'الهاتف', 'الذكي']
1628	23.0	0.121799997985363	ساعة, حركة, يومي, ماء, مباشرة, يوما, دفاع, نقل, خامسة, تجهيز	['وبالمقارنة', 'مع', 'الذي', 'أطلقته', 'الشركة', 'السنة', 'الفارطة', 'يقدم', 'الجديد', 'المزيد', 'من', 'حيث', 'الميزات', 'والتصميم', 'تم', 'تجهيز', 'بكاميرا', 'عالية', 'الدقة', 'بدقة', 'ميغابكسل', 'تتيح', 'للمستخدمين', 'الحصول', 'على', 'نتائج', 'صور', 'أفضل', 'في', 'أي', 'وقت', 'وفي', 'أي', 'مكان', 'وتحت', 'أي', 'ظروف', 'إضاءة', 'تم', 'تجهيز', 'بشاشة', 'أكثر', 'إضاءة', 'بنسبة', 'في', 'المائة', 'من', 'أي', 'هاتف', 'ذكي', 'آخر', 'في', 'فئتها']
1629	11.0	0.1940000057220459	جديدة, شركة, مقارنة, وأوضحت, تعا, لمدة, مجموع, نجاح, وطنية, جمعة	['وجد', 'باحثون', 'من', 'جامعة', 'كامبريدج', 'البريطانية', 'ومختبر', 'مجلس', 'البحوث', 'الطبية', 'للبيولوجيا', 'الجزيئية', 'أن', 'كوكبا', 'جديدا', 'يعادل', 'حجم', 'الأرض', 'بمرة', 'ونصف', 'هو', 'الكوكب', 'الأكثر', 'احتمالا', 'لاستضافة', 'حياة', 'الكائنات', 'الفضائية', 'خارج', 'نظامنا', 'الشمسي']
1630	3.0	0.1574999988079071	أدوية, كثير, أولى, مشارك, أمر, مصدر, مائة, مركز, يقول, مؤسسة	['ويقع', 'كيبلر', 'بي', 'الذي', 'يبعد', 'مسافة', 'سنة', 'ضوئية', 'في', 'وسط', 'منطقة', 'يقول', 'العلماء', 'إنها', 'تمتلك', 'الظروف', 'المناسبة', 'لحياة', 'الكائنات', 'الفضائية', 'وتسمى', 'بمنطقة', 'التولد', 'الحيوي']
1631	36.0	0.28859999775886536	منطقة, مستوى, وحسب, أوتوماتيك, تسمى, بوليس, بتنبيه, لمسافة, جاكيت, ملابس	['وبحسب', 'موقع', 'سكاي', 'نيوز', 'فإن', 'هذه', 'منطقة', 'من', 'النظام', 'الشمسي', 'يكون', 'فيها', 'مستوى', 'الضوء', 'فوق', 'البنفسجي', 'مناسبا', 'لبدء', 'التفاعلات', 'الكيميائية', 'التي', 'يمكن', 'أن', 'تؤدي', 'إلى', 'الحياة']
1632	3.0	0.17970000207424164	أدوية, كثير, أولى, مشارك, أمر, مصدر, مائة, مركز, يقول, مؤسسة	['وهي', 'منطقة', 'لا', 'يكون', 'الطقس', 'فيها', 'حارا', 'جدا', 'أو', 'باردا', 'جدا', 'الأمر', 'الذي', 'يدعم', 'أكثر', 'حياة', 'الفضائيين', 'عليها']
1633	17.0	0.17010000348091125	مجموعة, اختبار, خاص, مسار, أعلى, اثن, غرفة, قائد, موضوع, تعزيز	['ووصف', 'العلماء', 'كيبلر', 'بي', 'بأنه', 'الأرض', 'العملاقة', 'لأن', 'كتلته', 'أعلى', 'من', 'الأرض', 'ولكنه', 'أقل', 'بكثير', 'من', 'الكواكب', 'الأكبر', 'في', 'النظام', 'الشمسي', 'مثل', 'المشتري', 'وزحل']
1634	11.0	0.07370000332593918	جديدة, شركة, مقارنة, وأوضحت, تعا, لمدة, مجموع, نجاح, وطنية, جمعة	['والنجم', 'الذي', 'تدور', 'حوله', '(كيبلر', ')', 'هو', 'أكثر', 'إشراقا', 'بنسبة', 'بالمئة', 'من', 'أشعة', 'الشمس', 'وأكبر', 'بحوالي', 'مليار', 'سنة']
1635	17.0	0.14910000562667847	مجموعة, اختبار, خاص, مسار, أعلى, اثن, غرفة, قائد, موضوع, تعزيز	['و', 'كيبلر', 'بي', 'هو', 'واحد', 'من', 'العديد', 'من', 'الكواكب', 'التي', 'اكتشفها', 'تلسكوب', 'كيبلر', 'الذي', 'أطلقته', 'وكالة', 'ناسا', 'في', 'عام', 'للعثور', 'على', 'الكواكب', 'الخارجية', 'أي', 'الكواكب', 'خارج', 'النظام', 'الشمسي', 'الخاص', 'بها']
1636	11.0	0.17000000178813934	جديدة, شركة, مقارنة, وأوضحت, تعا, لمدة, مجموع, نجاح, وطنية, جمعة	['يبدو', 'أن', 'التطوير', 'الأهم', 'لأحد', 'هواتف', 'عملاق', 'التكنولوجيا', 'الأميركية', 'أبل', 'التي', 'ستصدر', 'بعد', 'أسابيع', 'لم', 'يعد', 'سرا', 'لا', 'سيما', 'بعد', 'تسريب', 'أطلقته', 'الشركة', 'عن', 'طريق', 'الخطأ', 'وأكدته', 'تقارير', 'صحفية', 'عدة']
1637	11.0	0.17000000178813934	جديدة, شركة, مقارنة, وأوضحت, تعا, لمدة, مجموع, نجاح, وطنية, جمعة	['وحسب', 'تسريبات', 'سابقة', 'فإن', 'أبل', 'ستطرح', 'هاتف', 'آيفون', 'بلس', 'الذي', 'يمكنه', 'تشغيل', 'خطين', 'معا', 'لأول', 'مرة', 'في', 'تاريخ', 'هواتف', 'الشركة']
1638	11.0	0.15129999816417694	جديدة, شركة, مقارنة, وأوضحت, تعا, لمدة, مجموع, نجاح, وطنية, جمعة	['لكن', 'كيف', 'تأكدت', 'تسريبات', 'المواقع', 'المهتمة', 'بالتكنولوجيا', 'بشأن', 'هذا', 'التطور', 'الذي', 'يعد', 'ثوريا', 'في', 'هواتف', 'أبل', '؟', 'حدث', 'ذلك', 'عن', 'طريق', 'الشركة', 'نفسها']
1639	5.0	0.17059999704360962	مرضى, منتج, تشغيل, شهر, أشهر, دقيقة, وأشارت, خطوة, حدود, دورة	['فقد', 'أضافت', 'أبل', 'في', 'النسخة', 'التجريبية', 'من', 'آخر', 'تحديث', 'لنظام', 'تشغيلها', 'وضع', 'الشريحة', 'الثانية', 'مما', 'ينبئ', 'إلى', 'أنها', 'ستصدر', 'هاتفا', 'بخطين']
1640	13.0	0.15790000557899475	موقع, جامعة, عام, رئيس, مرتبط, ذاته, وأكد, توقف, سابقا, دين	['وحتى', 'الآن', 'من', 'غير', 'المعروف', 'ما', 'إذا', 'كانت', 'أبل', 'ستزود', 'كل', 'إصداراتها', 'المنتظرة', 'هذا', 'العام', 'بميزة', 'الخطين', 'أم', 'أنها', 'ستقتصر', 'على', 'آيفون', 'بلس', 'فقط']
1641	11.0	0.22589999437332153	جديدة, شركة, مقارنة, وأوضحت, تعا, لمدة, مجموع, نجاح, وطنية, جمعة	['ويعتقد', 'أن', 'الشركة', 'العملاقة', 'ستطرح', 'هواتف', 'آيفون', 'والجيل', 'الثاني', 'من', 'آيفون', 'و', 'آيفون', 'بلس', 'في', 'سبتمبر', 'المقبل', 'أو', 'نوفمبر', 'على', 'أقصى', 'تقدير']
1642	15.0	0.15549999475479126	أنها, حالة, كان, أسباب, سيطرة, خروج, هلع, يمكنه, أوتوماتيك, أضيفت	['يشار', 'إلى', 'أن', 'الهواتف', 'التي', 'تعمل', 'بأكثر', 'من', 'خط', 'تنتجها', 'منذ', 'سنوات', 'معظم', 'شركات', 'التكنولوجيا', 'إلا', 'أنها', 'ستكون', 'سابقة', 'بالنسبة', 'لـ', 'آيفون']
1643	17.0	0.18250000476837158	مجموعة, اختبار, خاص, مسار, أعلى, اثن, غرفة, قائد, موضوع, تعزيز	['أطلقت', 'مجموعة', 'هواتف', 'جديدة', 'من', 'سلسلة', 'هواتف', 'هواوي', 'نوفا', 'يتعلق', 'الأمر', 'بالهاتفين', 'الذكين', 'اللذين', 'أطلقتهما', 'الشركة', 'الصينية', 'و', 'رسميا', 'أول', 'أمس', 'الأربعاء', 'بمدينة', 'الدار', 'البيضاء']
1644	11.0	0.16859999299049377	جديدة, شركة, مقارنة, وأوضحت, تعا, لمدة, مجموع, نجاح, وطنية, جمعة	['وقال', 'مسؤولو', 'الشركة', 'إن', 'إطلاق', 'هذين', 'العرضين', 'يأتي', 'في', 'سياق', 'مواكبة', 'انتظارات', 'الزبناء', 'عبر', 'الاستثمار', 'في', 'الابتكار', 'مشيرين', 'إلى', 'أن', 'الشركة', 'تقوم', 'باستثمار', 'ملايير', 'الدولارات', 'في', 'البحث', 'التكنولوجي', 'والابتكار', 'من', 'أجل', 'تقديم', 'الأفضل', 'إن', 'على', 'مستوى', 'التصميم', 'أو', 'على', 'مستوى', 'المزايا', 'المتفردة', 'التي', 'يتيحها', 'الهاتفان']
1645	8.0	0.22210000455379486	تقنية, وجود, تحديد, فيديوه, جاري, يذكر, غاية, جنسية, مخصصة, مرحلة	['ويقترح', 'أفضل', 'التقنيات', 'حيث', 'يوفر', 'هذا', 'الأخير', 'شاشة', 'فائقة', 'الوضوح', 'بقياس', 'بوصة', 'عالية', 'الوضوح', 'وذاكرة', 'وصول', 'عشوائي', 'بسعة', 'جيغابايت', 'و', 'جيغابايت', 'من', 'مساحة', 'التخزين', 'أو', 'بطارية', 'مللي', 'أمبير', 'في', 'الساعة', 'لعمر', 'أطول', 'للبطارية', 'الكل', 'يشتغل', 'وفق', 'نظام', 'أندرويد', 'أوريو', 'كما', 'يتوفر', 'هذا', 'الهاتف', 'على', 'كاميرا', 'ذات', 'إمكانات', 'واسعة', 'حيث', 'يوجد', 'على', 'الخلفية', 'مستشعر', 'ميغابيكسل', 'وفي', 'الأمام', 'جهاز', 'استشعار', 'مزدوج', 'ميغابيكسل', 'لسيلفيات', 'مع', 'تأثير', 'بوكيه', 'بفضل', 'الذكاء', 'الاصطناعي', 'تتمكن', 'الكاميرا', 'من', 'ضمان', 'ضبطها', 'تلقائيا', 'لتقديم', 'الصورة', 'بجودة', 'عالية']
1646	11.0	0.07370000332593918	جديدة, شركة, مقارنة, وأوضحت, تعا, لمدة, مجموع, نجاح, وطنية, جمعة	['وبالنسبة', 'لـ', 'فيتميز', 'بتصميم', 'منحني', 'مع', 'شاشة', 'بقياس', 'بوصة', 'عالية', 'الوضوح', 'مع', 'واجهة', 'ومستشعران', 'مزدوجان', 'ميغابيكسيل', 'في', 'الأمام', 'دون', 'إغفال', 'أوكتو', 'كور', 'مع', 'ذاكرة', 'من', 'غيغابايت', 'و', 'جيغابايت', 'للتخزين', 'كلها', 'تعمل', 'وفق', 'نظام', 'أندرويد']
1647	12.0	0.1858000010251999	خدمة, مواقع, بناء, عالمية, تابع, توفر, تنفيذ, سوق, قصور, عادية	['ويتوفر', 'بالسوق', 'المغربية', 'بسعر', 'فيما', 'يصل', 'سعر', 'إلى', 'درهم']
1648	29.0	0.18060000240802765	صحة, صحية, ارتفاع, أمور, مواطن, سياسة, توفير, الحد, اجتماعية, عمومية	['خلصت', 'دراسة', 'حديثة', 'إلى', 'أن', 'الأطفال', 'المصابين', 'بالتوحد', 'قد', 'تتحسن', 'قدرتهم', 'على', 'فهم', 'تعابير', 'الوجوه', 'وتتطور', 'مهاراتهم', 'الاجتماعية', 'باستخدام', 'نظارة', 'غوغل', 'مع', 'تطبيق', 'للهواتف', 'الذكية']
